Country Name,Year,Agricultural land (% of land area),Forest area (% of land area),Wheat Yield (tonnes/km2),Latitude,Longitude
Somalia,1995,70.23,12.59,0.37,8.36767673,49.08341599
Somalia,1996,70.23,12.47,0.37,8.36767673,49.08341599
Somalia,1997,70.24,12.35,0.37,8.36767673,49.08341599
Somalia,1998,70.24,12.22,0.38,8.36767673,49.08341599
Somalia,1999,70.24,12.1,0.37,8.36767673,49.08341599
Somalia,2000,70.24,11.98,0.37,8.36767673,49.08341599
Somalia,2001,70.25,11.86,0.37,8.36767673,49.08341599
Somalia,2002,70.28,11.73,0.37,8.36767673,49.08341599
Somalia,2003,70.31,11.61,0.38,8.36767673,49.08341599
Somalia,2004,70.39,11.49,0.38,8.36767673,49.08341599
Somalia,2005,70.34,11.37,0.39,8.36767673,49.08341599
Somalia,2006,70.26,11.25,0.37,8.36767673,49.08341599
Somalia,2007,70.18,11.12,0.38,8.36767673,49.08341599
Somalia,2008,70.34,11.0,0.38,8.36767673,49.08341599
Somalia,2009,70.34,10.88,0.38,8.36767673,49.08341599
Somalia,2010,70.34,10.76,0.39,8.36767673,49.08341599
Somalia,2011,70.18,10.63,0.39,8.36767673,49.08341599
Somalia,2012,70.18,10.51,0.4,8.36767673,49.08341599
Somalia,2013,70.34,10.39,0.4,8.36767673,49.08341599
Somalia,2014,70.34,10.27,0.4,8.36767673,49.08341599
Somalia,2015,70.34,10.14,0.4,8.36767673,49.08341599
Somalia,2016,70.34,10.02,0.4,8.36767673,49.08341599
Somalia,2017,70.34,9.9,0.4,8.36767673,49.08341599
Somalia,2018,70.34,9.78,0.4,8.36767673,49.08341599
Somalia,2019,70.34,9.65,0.4,8.36767673,49.08341599
Somalia,2020,70.34,9.53,0.4,8.36767673,49.08341599
Somalia,2021,70.34,9.41,0.4,8.36767673,49.08341599
South Africa,1990,78.81,14.96,1.09,-28.99632072,25.08714294
South Africa,1991,79.14,14.93,1.49,-28.99632072,25.08714294
South Africa,1992,79.53,14.9,1.77,-28.99632072,25.08714294
South Africa,1993,79.91,14.87,1.85,-28.99632072,25.08714294
South Africa,1994,80.18,14.84,1.76,-28.99632072,25.08714294
South Africa,1995,80.39,14.81,1.45,-28.99632072,25.08714294
South Africa,1996,80.69,14.78,2.1,-28.99632072,25.08714294
South Africa,1997,80.74,14.75,1.76,-28.99632072,25.08714294
South Africa,1998,80.78,14.72,2.53,-28.99632072,25.08714294
South Africa,1999,80.83,14.69,2.41,-28.99632072,25.08714294
South Africa,2000,80.89,14.66,2.6,-28.99632072,25.08714294
South Africa,2001,80.8,14.63,2.57,-28.99632072,25.08714294
South Africa,2002,80.81,14.6,2.59,-28.99632072,25.08714294
South Africa,2003,80.73,14.57,2.07,-28.99632072,25.08714294
South Africa,2004,80.46,14.54,2.03,-28.99632072,25.08714294
South Africa,2005,80.36,14.51,2.37,-28.99632072,25.08714294
South Africa,2006,79.87,14.48,2.75,-28.99632072,25.08714294
South Africa,2007,79.87,14.45,3.01,-28.99632072,25.08714294
South Africa,2008,80.05,14.42,2.85,-28.99632072,25.08714294
South Africa,2009,79.95,14.39,3.05,-28.99632072,25.08714294
South Africa,2010,79.87,14.36,2.56,-28.99632072,25.08714294
South Africa,2011,79.45,14.33,3.32,-28.99632072,25.08714294
South Africa,2012,79.42,14.3,3.75,-28.99632072,25.08714294
South Africa,2013,79.42,14.27,3.7,-28.99632072,25.08714294
South Africa,2014,79.42,14.24,3.67,-28.99632072,25.08714294
South Africa,2015,79.42,14.21,2.99,-28.99632072,25.08714294
South Africa,2016,79.42,14.18,3.76,-28.99632072,25.08714294
South Africa,2017,79.42,14.15,3.12,-28.99632072,25.08714294
South Africa,2018,79.42,14.12,3.71,-28.99632072,25.08714294
South Africa,2019,79.42,14.09,2.84,-28.99632072,25.08714294
South Africa,2020,79.42,14.06,4.16,-28.99632072,25.08714294
South Africa,2021,79.42,14.03,4.31,-28.99632072,25.08714294
Spain,1990,61.01,27.84,2.38,40.3901062,-3.55436611
Spain,1991,60.81,28.48,2.46,40.3901062,-3.55436611
Spain,1992,60.63,29.12,1.94,40.3901062,-3.55436611
Spain,1993,60.13,29.76,2.45,40.3901062,-3.55436611
Spain,1994,60.43,30.39,2.18,40.3901062,-3.55436611
Spain,1995,59.5,31.03,1.48,40.3901062,-3.55436611
Spain,1996,60.35,31.67,3.0,40.3901062,-3.55436611
Spain,1997,60.19,32.31,2.25,40.3901062,-3.55436611
Spain,1998,59.98,32.95,2.84,40.3901062,-3.55436611
Spain,1999,59.62,33.59,2.1,40.3901062,-3.55436611
Spain,2000,59.65,34.26,3.1,40.3901062,-3.55436611
Spain,2001,59.22,34.58,2.3,40.3901062,-3.55436611
Spain,2002,58.95,34.84,2.83,40.3901062,-3.55436611
Spain,2003,58.4,35.11,2.92,40.3901062,-3.55436611
Spain,2004,58.24,35.41,3.26,40.3901062,-3.55436611
Spain,2005,58.43,35.7,1.77,40.3901062,-3.55436611
Spain,2006,57.34,36.0,2.88,40.3901062,-3.55436611
Spain,2007,56.11,36.28,3.57,40.3901062,-3.55436611
Spain,2008,56.42,36.6,3.25,40.3901062,-3.55436611
Spain,2009,56.09,36.9,2.71,40.3901062,-3.55436611
Spain,2010,55.09,37.09,3.05,40.3901062,-3.55436611
Spain,2011,54.04,37.1,3.45,40.3901062,-3.55436611
Spain,2012,53.86,37.08,2.37,40.3901062,-3.55436611
Spain,2013,53.44,37.08,3.64,40.3901062,-3.55436611
Spain,2014,53.13,37.08,2.98,40.3901062,-3.55436611
Spain,2015,53.19,37.13,2.92,40.3901062,-3.55436611
Spain,2016,52.58,37.14,3.49,40.3901062,-3.55436611
Spain,2017,52.64,37.15,2.33,40.3901062,-3.55436611
Spain,2018,52.41,37.16,4.03,40.3901062,-3.55436611
Spain,2019,52.46,37.17,3.15,40.3901062,-3.55436611
Spain,2020,52.33,37.18,4.25,40.3901062,-3.55436611
Spain,2021,52.48,37.17,4.02,40.3901062,-3.55436611
Sudan,2012,59.67,10.56,1.73,14.58444405,29.49176979
Sudan,2013,59.66,10.47,1.95,14.58444405,29.49176979
Sudan,2014,59.66,10.38,2.12,14.58444405,29.49176979
Sudan,2015,59.82,10.28,3.44,14.58444405,29.49176979
Sudan,2016,59.99,10.2,2.38,14.58444405,29.49176979
Sudan,2017,60.15,10.1,2.69,14.58444405,29.49176979
Sudan,2018,60.31,10.01,2.45,14.58444405,29.49176979
Sudan,2019,60.31,9.92,2.39,14.58444405,29.49176979
Sudan,2020,60.31,9.83,2.23,14.58444405,29.49176979
Sudan,2021,60.31,9.74,2.31,14.58444405,29.49176979
Sweden,1991,8.24,68.92,5.86,59.67497253,14.52085876
Sweden,1992,8.21,68.94,5.32,59.67497253,14.52085876
Sweden,1993,8.24,68.97,5.9,59.67497253,14.52085876
Sweden,1994,8.24,68.99,5.34,59.67497253,14.52085876
Sweden,1995,8.02,69.02,5.94,59.67497253,14.52085876
Sweden,1996,8.09,69.04,6.06,59.67497253,14.52085876
Sweden,1997,8.0,69.07,5.97,59.67497253,14.52085876
Sweden,1998,7.93,69.09,5.65,59.67497253,14.52085876
Sweden,1999,7.84,69.11,6.02,59.67497253,14.52085876
Sweden,2000,7.3,69.14,5.91,59.67497253,14.52085876
Sweden,2001,7.5,69.12,5.94,59.67497253,14.52085876
Sweden,2002,7.71,69.09,6.15,59.67497253,14.52085876
Sweden,2003,7.68,69.07,5.48,59.67497253,14.52085876
Sweden,2004,7.74,69.05,5.98,59.67497253,14.52085876
Sweden,2005,7.86,69.03,6.33,59.67497253,14.52085876
Sweden,2006,7.73,69.01,5.46,59.67497253,14.52085876
Sweden,2007,7.66,68.98,6.26,59.67497253,14.52085876
Sweden,2008,7.55,68.96,6.11,59.67497253,14.52085876
Sweden,2009,7.53,68.94,6.08,59.67497253,14.52085876
Sweden,2010,7.55,68.92,5.4,59.67497253,14.52085876
Sweden,2011,7.52,68.87,5.38,59.67497253,14.52085876
Sweden,2012,7.44,68.83,6.24,59.67497253,14.52085876
Sweden,2013,7.45,68.78,5.78,59.67497253,14.52085876
Sweden,2016,7.42,68.69,6.32,59.67497253,14.52085876
Sweden,2018,7.37,68.69,4.35,59.67497253,14.52085876
Sweden,2021,7.37,68.7,6.32,59.67497253,14.52085876
Switzerland,1990,40.6,29.18,5.64,46.80123901,8.23096466
Switzerland,1991,40.5,29.29,5.95,46.80123901,8.23096466
Switzerland,1992,40.38,29.4,5.51,46.80123901,8.23096466
Switzerland,1993,40.26,29.5,5.94,46.80123901,8.23096466
Switzerland,1994,40.14,29.61,5.49,46.80123901,8.23096466
Switzerland,1995,40.02,29.72,5.98,46.80123901,8.23096466
Switzerland,1997,39.85,29.94,5.98,46.80123901,8.23096466
Switzerland,1998,39.77,30.05,6.18,46.80123901,8.23096466
Switzerland,1999,39.69,30.16,5.26,46.80123901,8.23096466
Switzerland,2000,39.62,30.26,5.95,46.80123901,8.23096466
Switzerland,2001,39.54,30.36,5.51,46.80123901,8.23096466
Switzerland,2002,39.47,30.46,5.63,46.80123901,8.23096466
Switzerland,2003,39.39,30.56,5.06,46.80123901,8.23096466
Switzerland,2004,39.31,30.66,6.12,46.80123901,8.23096466
Switzerland,2005,39.23,30.76,5.73,46.80123901,8.23096466
Switzerland,2006,39.16,30.86,5.81,46.80123901,8.23096466
Switzerland,2007,39.08,30.95,5.98,46.80123901,8.23096466
Switzerland,2008,39.0,31.05,6.0,46.80123901,8.23096466
Switzerland,2009,38.92,31.15,6.02,46.80123901,8.23096466
Switzerland,2010,38.83,31.25,5.75,46.80123901,8.23096466
Switzerland,2011,38.75,31.34,6.3,46.80123901,8.23096466
Switzerland,2012,38.67,31.42,5.78,46.80123901,8.23096466
Switzerland,2013,38.59,31.51,5.38,46.80123901,8.23096466
Switzerland,2015,38.42,31.69,5.99,46.80123901,8.23096466
Switzerland,2016,38.34,31.77,4.37,46.80123901,8.23096466
Switzerland,2017,38.26,31.86,6.09,46.80123901,8.23096466
Switzerland,2018,38.18,31.95,5.83,46.80123901,8.23096466
Switzerland,2019,38.11,32.03,5.75,46.80123901,8.23096466
Switzerland,2020,38.03,32.12,6.22,46.80123901,8.23096466
Switzerland,2021,37.95,32.21,5.11,46.80123901,8.23096466
Tajikistan,1992,32.07,2.92,0.91,38.62817383,70.81565094
Tajikistan,1993,32.46,2.92,0.85,38.62817383,70.81565094
Tajikistan,1994,31.94,2.92,0.84,38.62817383,70.81565094
Tajikistan,1995,32.74,2.92,0.89,38.62817383,70.81565094
Tajikistan,1996,32.76,2.92,0.86,38.62817383,70.81565094
Tajikistan,1997,32.6,2.93,1.27,38.62817383,70.81565094
Tajikistan,1998,32.49,2.93,1.14,38.62817383,70.81565094
Tajikistan,1999,32.64,2.93,1.15,38.62817383,70.81565094
Tajikistan,2000,32.67,2.93,1.18,38.62817383,70.81565094
Tajikistan,2001,32.67,2.93,1.31,38.62817383,70.81565094
Tajikistan,2002,32.66,2.93,1.79,38.62817383,70.81565094
Tajikistan,2003,32.84,2.93,1.97,38.62817383,70.81565094
Tajikistan,2004,33.22,2.93,1.99,38.62817383,70.81565094
Tajikistan,2005,33.38,2.93,1.96,38.62817383,70.81565094
Tajikistan,2006,33.83,2.93,2.0,38.62817383,70.81565094
Tajikistan,2007,33.79,2.93,2.35,38.62817383,70.81565094
Tajikistan,2008,33.77,2.93,1.99,38.62817383,70.81565094
Tajikistan,2009,34.01,2.93,3.03,38.62817383,70.81565094
Tajikistan,2010,33.98,2.93,3.02,38.62817383,70.81565094
Tajikistan,2011,33.96,2.95,2.34,38.62817383,70.81565094
Tajikistan,2012,33.93,2.96,2.68,38.62817383,70.81565094
Tajikistan,2013,34.16,2.98,2.97,38.62817383,70.81565094
Tajikistan,2014,34.67,3.02,2.97,38.62817383,70.81565094
Tajikistan,2015,34.9,3.04,3.03,38.62817383,70.81565094
Tajikistan,2016,35.13,3.04,3.08,38.62817383,70.81565094
Tajikistan,2017,35.36,3.04,3.15,38.62817383,70.81565094
Tajikistan,2018,35.39,3.04,3.05,38.62817383,70.81565094
Tajikistan,2019,35.44,3.05,3.17,38.62817383,70.81565094
Tajikistan,2020,35.42,3.05,3.15,38.62817383,70.81565094
Tajikistan,2021,35.43,3.06,3.1,38.62817383,70.81565094
Tanzania,1990,35.21,64.79,2.04,-6.52471209,35.78784561
Tanzania,1991,35.63,64.37,1.67,-6.52471209,35.78784561
Tanzania,1992,36.05,63.95,1.46,-6.52471209,35.78784561
Tanzania,1993,36.47,63.53,1.34,-6.52471209,35.78784561
Tanzania,1994,36.89,63.11,1.21,-6.52471209,35.78784561
Tanzania,1995,37.31,62.69,1.38,-6.52471209,35.78784561
Tanzania,1996,37.73,62.27,1.4,-6.52471209,35.78784561
Tanzania,1997,38.05,61.85,1.39,-6.52471209,35.78784561
Tanzania,1998,38.16,61.43,1.12,-6.52471209,35.78784561
Tanzania,1999,38.27,61.01,1.44,-6.52471209,35.78784561
Tanzania,2000,38.38,60.59,0.46,-6.52471209,35.78784561
Tanzania,2001,38.5,60.17,1.71,-6.52471209,35.78784561
Tanzania,2002,38.61,59.75,2.51,-6.52471209,35.78784561
Tanzania,2003,38.69,59.33,2.75,-6.52471209,35.78784561
Tanzania,2004,39.24,58.91,1.95,-6.52471209,35.78784561
Tanzania,2005,39.87,58.49,2.88,-6.52471209,35.78784561
Tanzania,2006,40.5,58.07,2.07,-6.52471209,35.78784561
Tanzania,2007,41.11,57.65,1.1,-6.52471209,35.78784561
Tanzania,2008,41.74,57.23,1.0,-6.52471209,35.78784561
Tanzania,2009,41.98,56.81,0.55,-6.52471209,35.78784561
Tanzania,2010,42.22,56.39,1.14,-6.52471209,35.78784561
Tanzania,2011,42.46,55.97,1.04,-6.52471209,35.78784561
Tanzania,2012,42.33,55.55,0.99,-6.52471209,35.78784561
Tanzania,2013,42.94,55.13,0.97,-6.52471209,35.78784561
Tanzania,2014,43.18,54.71,1.66,-6.52471209,35.78784561
Tanzania,2015,43.42,54.29,0.85,-6.52471209,35.78784561
Tanzania,2016,43.66,53.76,1.11,-6.52471209,35.78784561
Tanzania,2017,43.9,53.23,1.18,-6.52471209,35.78784561
Tanzania,2018,44.14,52.7,1.09,-6.52471209,35.78784561
Tanzania,2019,44.38,52.17,1.5,-6.52471209,35.78784561
Tanzania,2020,44.62,51.64,1.29,-6.52471209,35.78784561
Tanzania,2021,44.62,51.11,1.0,-6.52471209,35.78784561
Thailand,1990,41.85,37.9,0.61,15.13178921,101.01837921
Thailand,1991,42.11,37.83,0.49,15.13178921,101.01837921
Thailand,1992,41.84,37.75,0.68,15.13178921,101.01837921
Thailand,1993,41.58,37.68,0.62,15.13178921,101.01837921
Thailand,1994,41.77,37.61,0.7,15.13178921,101.01837921
Thailand,1995,41.95,37.54,0.68,15.13178921,101.01837921
Thailand,1996,42.13,37.47,0.65,15.13178921,101.01837921
Thailand,1997,42.31,37.4,0.69,15.13178921,101.01837921
Thailand,1998,42.49,37.33,0.69,15.13178921,101.01837921
Thailand,1999,42.67,37.26,0.69,15.13178921,101.01837921
Thailand,2000,42.86,37.19,0.7,15.13178921,101.01837921
Thailand,2001,43.04,37.4,0.7,15.13178921,101.01837921
Thailand,2002,43.22,37.61,0.71,15.13178921,101.01837921
Thailand,2003,43.4,37.82,0.74,15.13178921,101.01837921
Thailand,2004,43.58,38.03,0.76,15.13178921,101.01837921
Thailand,2005,43.77,38.24,0.78,15.13178921,101.01837921
Thailand,2006,43.95,38.45,0.79,15.13178921,101.01837921
Thailand,2007,44.13,38.66,0.81,15.13178921,101.01837921
Thailand,2008,44.31,38.87,0.82,15.13178921,101.01837921
Thailand,2009,44.49,39.08,0.85,15.13178921,101.01837921
Thailand,2010,44.67,39.29,0.88,15.13178921,101.01837921
Thailand,2011,44.68,39.29,0.91,15.13178921,101.01837921
Thailand,2012,44.69,39.28,0.87,15.13178921,101.01837921
Thailand,2013,44.7,39.28,1.25,15.13178921,101.01837921
Thailand,2014,44.71,39.27,1.08,15.13178921,101.01837921
Thailand,2015,44.72,39.27,1.0,15.13178921,101.01837921
Thailand,2016,44.71,39.18,1.04,15.13178921,101.01837921
Thailand,2017,44.72,39.11,1.07,15.13178921,101.01837921
Thailand,2018,44.72,39.04,1.03,15.13178921,101.01837921
Thailand,2019,45.02,38.97,1.06,15.13178921,101.01837921
Thailand,2020,45.55,38.9,1.07,15.13178921,101.01837921
Thailand,2021,46.0,38.83,1.06,15.13178921,101.01837921
Tunisia,1990,59.16,4.15,1.27,33.84394073,9.4001379
Tunisia,1991,59.28,4.16,1.7,33.84394073,9.4001379
Tunisia,1992,60.21,4.18,1.7,33.84394073,9.4001379
Tunisia,1993,60.65,4.19,1.37,33.84394073,9.4001379
Tunisia,1994,59.75,4.21,1.07,33.84394073,9.4001379
Tunisia,1995,60.17,4.22,1.28,33.84394073,9.4001379
Tunisia,1996,60.02,4.24,1.62,33.84394073,9.4001379
Tunisia,1997,60.16,4.25,1.11,33.84394073,9.4001379
Tunisia,1998,60.63,4.27,1.42,33.84394073,9.4001379
Tunisia,1999,61.32,4.28,1.42,33.84394073,9.4001379
Tunisia,2000,61.48,4.3,1.17,33.84394073,9.4001379
Tunisia,2001,61.14,4.31,2.0,33.84394073,9.4001379
Tunisia,2002,62.84,4.32,1.41,33.84394073,9.4001379
Tunisia,2003,62.98,4.34,2.14,33.84394073,9.4001379
Tunisia,2004,63.27,4.35,1.66,33.84394073,9.4001379
Tunisia,2005,63.23,4.36,1.69,33.84394073,9.4001379
Tunisia,2006,63.12,4.37,1.49,33.84394073,9.4001379
Tunisia,2007,63.11,4.39,1.88,33.84394073,9.4001379
Tunisia,2008,63.6,4.4,1.72,33.84394073,9.4001379
Tunisia,2009,63.01,4.41,2.1,33.84394073,9.4001379
Tunisia,2010,64.61,4.42,1.89,33.84394073,9.4001379
Tunisia,2011,64.83,4.43,2.08,33.84394073,9.4001379
Tunisia,2012,63.86,4.44,2.02,33.84394073,9.4001379
Tunisia,2013,64.0,4.45,1.46,33.84394073,9.4001379
Tunisia,2014,62.83,4.46,2.09,33.84394073,9.4001379
Tunisia,2015,63.3,4.47,1.4,33.84394073,9.4001379
Tunisia,2016,62.45,4.48,1.82,33.84394073,9.4001379
Tunisia,2017,62.71,4.49,1.64,33.84394073,9.4001379
Tunisia,2018,62.44,4.5,1.73,33.84394073,9.4001379
Tunisia,2019,62.44,4.51,2.26,33.84394073,9.4001379
Tunisia,2020,62.44,4.52,1.72,33.84394073,9.4001379
Tunisia,2021,62.44,4.53,1.95,33.84394073,9.4001379
Turkmenistan,1992,75.22,8.78,1.91,39.37638092,59.39245987
Turkmenistan,1993,75.44,8.78,1.96,39.37638092,59.39245987
Turkmenistan,1994,75.44,8.78,2.58,39.37638092,59.39245987
Turkmenistan,1995,75.54,8.78,1.59,39.37638092,59.39245987
Turkmenistan,1996,75.54,8.78,0.78,39.37638092,59.39245987
Turkmenistan,1997,75.54,8.78,1.43,39.37638092,59.39245987
Turkmenistan,1998,75.54,8.78,2.49,39.37638092,59.39245987
Turkmenistan,1999,75.63,8.78,2.51,39.37638092,59.39245987
Turkmenistan,2000,75.54,8.78,2.41,39.37638092,59.39245987
Turkmenistan,2001,75.54,8.78,2.51,39.37638092,59.39245987
Turkmenistan,2002,75.22,8.78,3.19,39.37638092,59.39245987
Turkmenistan,2003,74.88,8.78,2.93,39.37638092,59.39245987
Turkmenistan,2004,74.59,8.78,3.17,39.37638092,59.39245987
Turkmenistan,2005,74.22,8.78,3.15,39.37638092,59.39245987
Turkmenistan,2006,73.84,8.78,3.52,39.37638092,59.39245987
Turkmenistan,2007,73.52,8.78,1.3,39.37638092,59.39245987
Turkmenistan,2008,73.1,8.78,1.1,39.37638092,59.39245987
Turkmenistan,2009,72.79,8.78,1.6,39.37638092,59.39245987
Turkmenistan,2010,72.35,8.78,1.7,39.37638092,59.39245987
Turkmenistan,2011,72.01,8.78,1.36,39.37638092,59.39245987
Turkmenistan,2012,72.01,8.78,1.26,39.37638092,59.39245987
Turkmenistan,2013,72.01,8.78,1.2,39.37638092,59.39245987
Turkmenistan,2014,72.01,8.78,1.26,39.37638092,59.39245987
Turkmenistan,2015,72.01,8.78,1.22,39.37638092,59.39245987
Turkmenistan,2016,72.01,8.78,1.48,39.37638092,59.39245987
Turkmenistan,2017,72.01,8.78,1.11,39.37638092,59.39245987
Turkmenistan,2018,72.01,8.78,1.6,39.37638092,59.39245987
Turkmenistan,2019,72.01,8.78,2.17,39.37638092,59.39245987
Turkmenistan,2020,72.01,8.78,2.14,39.37638092,59.39245987
Turkmenistan,2021,72.01,8.78,1.99,39.37638092,59.39245987
Uganda,1990,59.87,17.89,2.0,1.53335536,32.21665955
Uganda,1991,60.22,17.69,1.8,1.53335536,32.21665955
Uganda,1992,60.32,17.48,1.76,1.53335536,32.21665955
Uganda,1993,60.47,17.27,1.8,1.53335536,32.21665955
Uganda,1994,60.57,17.07,1.8,1.53335536,32.21665955
Uganda,1995,60.67,16.86,1.8,1.53335536,32.21665955
Uganda,1996,60.92,16.66,1.8,1.53335536,32.21665955
Uganda,1997,60.92,16.45,1.8,1.53335536,32.21665955
Uganda,1998,61.27,16.24,1.8,1.53335536,32.21665955
Uganda,1999,61.37,16.04,1.83,1.53335536,32.21665955
Uganda,2000,62.62,15.83,1.71,1.53335536,32.21665955
Uganda,2001,63.12,15.62,1.75,1.53335536,32.21665955
Uganda,2002,64.12,15.42,1.75,1.53335536,32.21665955
Uganda,2003,65.62,15.21,1.67,1.53335536,32.21665955
Uganda,2004,66.37,15.0,1.67,1.53335536,32.21665955
Uganda,2005,66.37,14.8,1.67,1.53335536,32.21665955
Uganda,2006,67.38,14.59,1.8,1.53335536,32.21665955
Uganda,2007,68.38,14.38,1.73,1.53335536,32.21665955
Uganda,2008,69.64,14.18,1.73,1.53335536,32.21665955
Uganda,2009,70.64,13.97,1.67,1.53335536,32.21665955
Uganda,2010,71.14,13.72,1.67,1.53335536,32.21665955
Uganda,2011,71.64,13.51,1.77,1.53335536,32.21665955
Uganda,2012,71.89,13.3,1.43,1.53335536,32.21665955
Uganda,2013,71.89,13.1,1.43,1.53335536,32.21665955
Uganda,2014,71.89,12.89,1.58,1.53335536,32.21665955
Uganda,2015,71.89,12.69,1.6,1.53335536,32.21665955
Uganda,2016,71.89,12.48,1.58,1.53335536,32.21665955
Uganda,2017,71.89,12.28,1.56,1.53335536,32.21665955
Uganda,2018,71.89,12.07,1.56,1.53335536,32.21665955
Uganda,2019,71.89,11.86,1.56,1.53335536,32.21665955
Uganda,2020,71.89,11.66,1.55,1.53335536,32.21665955
Uganda,2021,71.89,11.45,1.54,1.53335536,32.21665955
Ukraine,1992,72.37,16.09,3.09,49.01005936,31.39693832
Ukraine,1993,72.31,16.13,3.8,49.01005936,31.39693832
Ukraine,1994,72.26,16.17,3.07,49.01005936,31.39693832
Ukraine,1995,72.24,16.21,2.97,49.01005936,31.39693832
Ukraine,1996,72.22,16.25,2.3,49.01005936,31.39693832
Ukraine,1997,72.24,16.29,2.83,49.01005936,31.39693832
Ukraine,1998,71.82,16.33,2.65,49.01005936,31.39693832
Ukraine,1999,71.55,16.37,2.29,49.01005936,31.39693832
Ukraine,2000,71.47,16.41,1.98,49.01005936,31.39693832
Ukraine,2001,71.43,16.42,3.1,49.01005936,31.39693832
Ukraine,2002,71.45,16.43,3.05,49.01005936,31.39693832
Ukraine,2003,71.38,16.43,2.94,49.01005936,31.39693832
Ukraine,2004,71.38,16.44,3.17,49.01005936,31.39693832
Ukraine,2005,71.29,16.45,2.85,49.01005936,31.39693832
Ukraine,2006,71.26,16.45,2.53,49.01005936,31.39693832
Ukraine,2007,71.23,16.46,2.34,49.01005936,31.39693832
Ukraine,2008,71.28,16.47,3.67,49.01005936,31.39693832
Ukraine,2009,71.25,16.47,3.09,49.01005936,31.39693832
Ukraine,2010,71.23,16.48,2.68,49.01005936,31.39693832
Ukraine,2011,71.26,16.52,3.35,49.01005936,31.39693832
Ukraine,2012,71.29,16.56,2.8,49.01005936,31.39693832
Ukraine,2013,71.68,16.59,3.39,49.01005936,31.39693832
Ukraine,2014,71.66,16.63,4.01,49.01005936,31.39693832
Ukraine,2015,71.65,16.67,3.88,49.01005936,31.39693832
Ukraine,2016,71.67,16.68,4.21,49.01005936,31.39693832
Ukraine,2017,71.62,16.69,4.11,49.01005936,31.39693832
Ukraine,2018,71.33,16.7,3.72,49.01005936,31.39693832
Ukraine,2019,71.3,16.71,4.16,49.01005936,31.39693832
Ukraine,2020,71.3,16.72,3.79,49.01005936,31.39693832
Ukraine,2021,71.3,16.73,4.53,49.01005936,31.39693832
United Arab Emirates,1990,4.01,3.45,2.22,24.00024796,53.9994812
United Arab Emirates,1991,4.36,3.54,1.59,24.00024796,53.9994812
United Arab Emirates,1992,4.77,3.63,2.32,24.00024796,53.9994812
United Arab Emirates,1993,5.0,3.72,0.86,24.00024796,53.9994812
United Arab Emirates,1994,5.24,3.81,1.86,24.00024796,53.9994812
United Arab Emirates,1995,5.39,3.9,1.74,24.00024796,53.9994812
United Arab Emirates,1996,5.45,3.99,1.19,24.00024796,53.9994812
United Arab Emirates,1997,5.56,4.08,5.14,24.00024796,53.9994812
United Arab Emirates,1999,7.27,4.27,4.16,24.00024796,53.9994812
United Arab Emirates,2001,7.91,4.37,3.53,24.00024796,53.9994812
United Arab Emirates,2002,7.97,4.38,3.41,24.00024796,53.9994812
United Arab Emirates,2003,7.8,4.39,2.5,24.00024796,53.9994812
United Arab Emirates,2004,7.8,4.4,2.0,24.00024796,53.9994812
United Arab Emirates,2005,7.84,4.41,2.0,24.00024796,53.9994812
United Arab Emirates,2006,7.58,4.42,2.6,24.00024796,53.9994812
United Arab Emirates,2007,7.5,4.43,3.0,24.00024796,53.9994812
United Arab Emirates,2008,7.6,4.45,3.0,24.00024796,53.9994812
United States,1990,46.62,33.02,2.66,39.50357056,-99.01834106
United States,1991,46.62,33.03,2.3,39.50357056,-99.01834106
United States,1992,46.45,33.05,2.64,39.50357056,-99.01834106
United States,1993,46.18,33.06,2.57,39.50357056,-99.01834106
United States,1994,45.98,33.07,2.53,39.50357056,-99.01834106
United States,1995,45.87,33.08,2.41,39.50357056,-99.01834106
United States,1996,45.45,33.09,2.44,39.50357056,-99.01834106
United States,1997,45.3,33.11,2.66,39.50357056,-99.01834106
United States,1998,45.27,33.12,2.9,39.50357056,-99.01834106
United States,1999,45.19,33.13,2.87,39.50357056,-99.01834106
United States,2000,45.23,33.13,2.82,39.50357056,-99.01834106
United States,2001,45.29,33.19,2.7,39.50357056,-99.01834106
United States,2002,45.08,33.24,2.36,39.50357056,-99.01834106
United States,2003,45.08,33.3,2.97,39.50357056,-99.01834106
United States,2004,45.08,33.36,2.9,39.50357056,-99.01834106
United States,2005,45.07,33.41,2.82,39.50357056,-99.01834106
United States,2006,45.07,33.47,2.6,39.50357056,-99.01834106
United States,2007,45.06,33.53,2.7,39.50357056,-99.01834106
United States,2008,44.92,33.64,3.02,39.50357056,-99.01834106
United States,2009,44.71,33.69,2.99,39.50357056,-99.01834106
United States,2010,44.49,33.75,3.12,39.50357056,-99.01834106
United States,2011,44.28,33.78,2.94,39.50357056,-99.01834106
United States,2012,44.06,33.81,3.12,39.50357056,-99.01834106
United States,2013,44.12,33.84,3.17,39.50357056,-99.01834106
United States,2014,44.18,33.87,2.94,39.50357056,-99.01834106
United States,2015,44.24,33.9,2.93,39.50357056,-99.01834106
United States,2016,44.3,33.9,3.54,39.50357056,-99.01834106
United States,2017,44.36,33.87,3.12,39.50357056,-99.01834106
United States,2018,44.36,33.87,3.2,39.50357056,-99.01834106
United States,2019,44.36,33.87,3.47,39.50357056,-99.01834106
United States,2020,44.36,33.87,3.34,39.50357056,-99.01834106
United States,2021,44.36,33.87,2.98,39.50357056,-99.01834106
